m,q,T,c,eta_opt,kappa_opt,R_bar,info_proc_cap
2,1.0,3.0,0.085,3.6600762880663735,0.8628298074561784,0.821705792500459,0.821705792500459
4,0.75,2.0,0.085,4.313784545592332,0.825157405426674,0.5611134828623172,1.1222269657246344
4,0.75,3.0,0.085,4.7274026697911955,1.0471678634895345,0.6091137745072245,1.218227549014449
4,1.0,2.0,0.085,4.6724637245002265,1.1921265919378539,0.6696396651612742,1.3392793303225483
2,0.75,2.0,0.0875,3.7203516438963558,0.6578485103933565,0.7696521695631365,0.7696521695631365
2,0.75,3.0,0.0875,3.842134625643769,0.7273257117091061,0.7901303182809203,0.7901303182809203
2,0.75,3.0,0.0875,3.901051289927994,0.6874075147189411,0.7919595738068665,0.7919595738068665
2,1.0,2.0,0.0875,3.6212768507832287,0.8348944145823967,0.8059811198199753,0.8059811198199753
2,1.0,3.0,0.0875,3.659598278995493,0.8615663204128818,0.8214180180732212,0.8214180180732212
2,1.0,3.0,0.0875,3.6432044121121128,0.8451857997064806,0.8183317589185013,0.8183317589185013
4,0.75,2.0,0.0875,4.075281935401613,0.726776218680118,0.5323943685482819,1.0647887370965639
4,0.75,3.0,0.0875,4.539874896854804,0.928610347009405,0.5828297799296571,1.1656595598593142
4,1.0,2.0,0.0875,4.5557477564972215,1.1283714721218343,0.6539038395723472,1.3078076791446944
4,1.0,3.0,0.0875,4.730330980861293,1.335694776358658,0.6857870003156682,1.3715740006313364
2,0.75,2.0,0.09,3.662136281484064,0.5944164015261435,0.758989871736958,0.758989871736958
2,0.75,3.0,0.09,3.8095605417822043,0.7291569793514445,0.7875545262735609,0.7875545262735609
2,1.0,2.0,0.09,3.5782516954047097,0.8340702847155583,0.8018784503712476,0.8018784503712476
2,1.0,3.0,0.09,3.591149601263381,0.8629563450602833,0.8155443010138469,0.8155443010138469
2,1.0,3.0,0.09,3.5937182209629137,0.8896423884817516,0.8179982173628754,0.8179982173628754
4,0.75,2.0,0.09,3.6910913042360867,0.44722988373638267,0.47306730827377824,0.9461346165475565
4,0.75,3.0,0.09,4.254162494059275,0.8407021124288038,0.5498461259930266,1.0996922519860532
4,1.0,2.0,0.09,4.463161607905272,1.1575199240273126,0.6484559423195133,1.2969118846390266
2,0.75,2.0,0.0925,3.6648266061123085,0.5979979350694177,0.7595568149431102,0.7595568149431102
2,0.75,3.0,0.0925,3.7619059535976915,0.6940802970803335,0.7800200779075228,0.7800200779075228
2,1.0,2.0,0.0925,3.494950661460317,0.8110779884661066,0.792034932676775,0.792034932676775
2,1.0,3.0,0.0925,3.5503713063463223,0.8630744411094392,0.8116825824367186,0.8116825824367186
2,1.0,3.0,0.0925,3.552205887256454,0.8465453855254531,0.8103326052809912,0.8103326052809912
4,0.75,2.0,0.0925,2.778132863225321,0.00010176050038459987,0.34921493938660614,0.6984298787732123
4,0.75,3.0,0.0925,3.9877625677407997,0.7358557864614484,0.5160152685691944,1.0320305371383889
4,1.0,2.0,0.0925,4.35881684128475,1.112601960657246,0.634796240217494,1.269592480434988
2,0.75,2.0,0.095,3.5595232333858102,0.5491138586763449,0.7448903387658673,0.7448903387658673
2,0.75,3.0,0.095,3.725579082786532,0.6989009226111369,0.7770289523465983,0.7770289523465983
2,1.0,2.0,0.095,3.4879178844636125,0.7804833306340997,0.788689311055492,0.788689311055492
2,1.0,3.0,0.095,3.519651977177218,0.8344657031662791,0.8061950444223128,0.8061950444223128
4,0.75,3.0,0.095,3.713231149056177,0.6163037673493342,0.479081058539709,0.958162117079418
4,1.0,2.0,0.095,4.236155448977526,1.019610769697162,0.6147572552378231,1.2295145104756462
2,0.75,2.0,0.0975,3.4939717319588857,0.5223392579613951,0.7362069132428047,0.7362069132428047
2,0.75,3.0,0.0975,3.673334715281807,0.6859367205997958,0.7708787176760244,0.7708787176760244
2,0.75,3.0,0.0975,3.6350781190100334,0.6809819422027058,0.7664838098571081,0.7664838098571081
2,1.0,2.0,0.0975,3.4152791992721303,0.7406884742198228,0.7777548926343167,0.7777548926343167
2,1.0,3.0,0.0975,3.498297711072382,0.8326880305719383,0.8040264620995994,0.8040264620995994
2,1.0,3.0,0.0975,3.491893752771247,0.840432243557954,0.8043302954186116,0.8043302954186116
4,0.75,2.0,0.0975,2.587700991576151,1.9508278619856357e-5,0.3312342823427194,0.6624685646854388
4,0.75,3.0,0.0975,2.304775358451572,0.0001900571658373473,0.2840136528766652,0.5680273057533304
4,1.0,2.0,0.0975,4.1223971549005,0.9633082464088901,0.5980180578539266,1.1960361157078532
2,0.75,2.0,0.1,3.464533056701116,0.4765687394392418,0.7287785212946851,0.7287785212946851
2,0.75,3.0,0.1,3.613363157956135,0.6694232023300358,0.7631776155781342,0.7631776155781342
2,0.75,3.0,0.1,3.648153729045637,0.6774213427580136,0.7674617816711595,0.7674617816711595
2,1.0,2.0,0.1,3.3765873697839153,0.7506085092646958,0.7751124599810946,0.7751124599810946
2,1.0,3.0,0.1,3.4175974730669543,0.8211216880278405,0.7948379383300089,0.7948379383300089
2,1.0,3.0,0.1,3.435134067922625,0.8257975887515625,0.796584772363547,0.796584772363547
4,0.75,2.0,0.1,2.5338387512274867,1.8405215262355917e-7,0.32621745824271114,0.6524349164854223
4,1.0,2.0,0.1,3.9630246031759064,0.9250924852164153,0.578596279561856,1.157192559123712
2,0.75,2.0,0.1025,3.34690666419433,0.4226765796989119,0.711288104010325,0.711288104010325
2,0.75,3.0,0.1025,3.5199998117133875,0.6492986569833248,0.7515398345599197,0.7515398345599197
2,0.75,3.0,0.1025,3.5707544460225424,0.6558084440157919,0.7575241068299959,0.7575241068299959
2,1.0,2.0,0.1025,3.329395657170635,0.6851556427861752,0.763225962083877,0.763225962083877
2,1.0,3.0,0.1025,3.387804524103011,0.8206287682625465,0.7917099650089957,0.7917099650089957
2,1.0,3.0,0.1025,3.437903910616656,0.8147558468589735,0.7963718446939959,0.7963718446939959
4,0.75,2.0,0.1025,2.3430872111938115,0.00011082349725577607,0.3068140155274199,0.6136280310548398
4,0.75,3.0,0.1025,2.035801504142552,0.00018307509452714305,0.2567231527119033,0.5134463054238066
4,1.0,2.0,0.1025,3.909188680195155,0.861436781909718,0.5671347416562295,1.134269483312459
2,0.75,2.0,0.105,3.2544217491215903,0.40139470452541626,0.6993533940295933,0.6993533940295933
2,0.75,3.0,0.105,3.4921868604318136,0.6519922389296545,0.7488620395605975,0.7488620395605975
2,1.0,2.0,0.105,3.313483320313994,0.7080236861602587,0.7641019747355572,0.7641019747355572
2,1.0,3.0,0.105,3.374925337324048,0.7990243885783552,0.7882103122007599,0.7882103122007599
4,0.75,2.0,0.105,2.2100371121921953,0.00038284086900070165,0.2929658696622394,0.5859317393244788
4,1.0,2.0,0.105,3.7344965782298494,0.7920542249863337,0.5417932927919121,1.0835865855838243
4,1.0,3.0,0.105,4.034802433884651,0.9460878107480254,0.5810148378139666,1.1620296756279331
2,0.75,2.0,0.1075,2.844170361452218,1.012054710752418e-6,0.6133738968570416,0.6133738968570416
2,0.75,3.0,0.1075,3.4466975860269504,0.6090558179262531,0.7394175653270819,0.7394175653270819
2,0.75,3.0,0.1075,3.467828046683804,0.5983703640650738,0.7407943023540776,0.7407943023540776
2,1.0,2.0,0.1075,3.2838988303168413,0.6833921489021244,0.7584107998699159,0.7584107998699159
2,1.0,3.0,0.1075,3.322813926768723,0.7876834127329244,0.7813290665491781,0.7813290665491781
2,1.0,3.0,0.1075,3.3154171410718325,0.8083186092485519,0.7826536069671376,0.7826536069671376
4,0.75,3.0,0.1075,1.6129348239925367,6.741262617721169e-6,0.21221893393452332,0.42443786786904664
4,1.0,2.0,0.1075,3.568920234621115,0.6954672401463546,0.5141519865937682,1.0283039731875363
4,1.0,3.0,0.1075,3.93557347136169,0.845208431850271,0.5604140096128525,1.120828019225705
2,0.75,2.0,0.11,2.80992820234011,0.0010608256032420505,0.6097711668510427,0.6097711668510427
2,0.75,3.0,0.11,3.410928827312935,0.5876289452717197,0.7333365327451572,0.7333365327451572
2,1.0,3.0,0.11,3.3348115745102223,0.7779695137208309,0.7818282573084084,0.7818282573084084
2,1.0,3.0,0.11,3.3090264554630333,0.7883367573471535,0.7801295528266778,0.7801295528266778
4,0.75,2.0,0.11,2.101334781532261,0.00030485592546045456,0.2811416842690831,0.5622833685381662
4,1.0,2.0,0.11,2.1522866387146973,0.0006136267852482009,0.28654773522000965,0.5730954704400193
4,1.0,3.0,0.11,3.7422706433295296,0.7888553407026486,0.5332400880463507,1.0664801760927014
2,0.75,2.0,0.1125,2.706822165900099,0.0015319518535763822,0.598305543744523,0.598305543744523
2,0.75,3.0,0.1125,3.371545203499365,0.5462293350559386,0.7241070344736443,0.7241070344736443
2,1.0,2.0,0.1125,3.1541000391526524,0.6703299841738234,0.742765564030771,0.742765564030771
2,1.0,3.0,0.1125,3.260729360374384,0.7565007345964065,0.771027219332433,0.771027219332433
2,1.0,3.0,0.1125,3.268864701153228,0.7494054033507235,0.7708917611647819,0.7708917611647819
4,0.75,2.0,0.1125,1.926442336357649,1.6127078798315027e-6,0.26175100375783633,0.5235020075156727
4,0.75,3.0,0.1125,1.1461016023787274,4.867534350036139e-6,0.1608111325479542,0.3216222650959084
4,1.0,2.0,0.1125,1.900397514261057,0.00024377403295949756,0.2591877860740719,0.5183755721481438
2,0.75,2.0,0.115,2.7219044767182883,4.48268485258754e-6,0.5996093281342896,0.5996093281342896
2,0.75,3.0,0.115,3.244616241940477,0.5365471721630877,0.7086090517608985,0.7086090517608985
2,0.75,3.0,0.115,3.32790771266647,0.5210698124138178,0.7164564078479747,0.7164564078479747
2,1.0,3.0,0.115,3.247221722280787,0.7344360457083471,0.7669244704985663,0.7669244704985663
4,1.0,2.0,0.115,1.7901760207351674,0.00017779400365220622,0.24621385803956217,0.49242771607912433
4,1.0,3.0,0.115,0.8484104916963647,4.673581648675345e-5,0.12705062971322306,0.2541012594264461
2,0.75,2.0,0.1175,2.66532591643165,0.0012000834166331147,0.5936670789369202,0.5936670789369202
2,0.75,3.0,0.1175,3.2606013388000425,0.53653158519885,0.7104773491843557,0.7104773491843557
2,1.0,2.0,0.1175,3.0726652943487283,0.6093394099961152,0.7264982211641039,0.7264982211641039
2,1.0,3.0,0.1175,3.185522153696774,0.730736530217797,0.7594680073684117,0.7594680073684117
4,0.75,3.0,0.1175,0.87673921055508,3.7939636880066036e-5,0.13040262805123368,0.26080525610246735
4,1.0,2.0,0.1175,1.6410089673530577,2.410615110681529e-5,0.22849331343625257,0.45698662687250513
4,1.0,3.0,0.1175,0.8488247422343326,0.00013520723577511984,0.12713837290098698,0.25427674580197396
2,0.75,2.0,0.12,2.6220207888181224,0.0010344467994180227,0.5881187563744397,0.5881187563744397
2,0.75,3.0,0.12,2.5754891186296867,0.0006601193719314067,0.5631828578160714,0.5631828578160714
2,0.75,3.0,0.12,3.2042047416515698,0.47848868058606464,0.6970259979287496,0.6970259979287496
2,1.0,2.0,0.12,2.9946450244447145,0.5133367054603796,0.7054279724188806,0.7054279724188806
2,1.0,3.0,0.12,3.145371389682839,0.7632746757414616,0.758450819394005,0.758450819394005
2,1.0,3.0,0.12,3.1391710412292584,0.7191714837111575,0.752372583019292,0.752372583019292
4,0.75,2.0,0.12,1.5697596651810273,6.190070467252099e-5,0.22041347928922475,0.4408269585784495
4,1.0,2.0,0.12,1.6360718194535797,8.319582430819597e-5,0.22820905695707344,0.4564181139141469
2,0.75,2.0,0.1225,2.5456308729022994,0.00018043779615513003,0.5789945073940876,0.5789945073940876
2,0.75,3.0,0.1225,2.598414637690156,0.001802172930329946,0.5661932486467506,0.5661932486467506
2,0.75,3.0,0.1225,2.485943773302376,1.236038440684395e-5,0.5523114885996507,0.5523114885996507
2,1.0,3.0,0.1225,3.1335107264806625,0.7153426014539486,0.7513407432887623,0.7513407432887623
2,1.0,3.0,0.1225,3.1272038025390048,0.6968528613588777,0.7479258947134408,0.7479258947134408
4,0.75,2.0,0.1225,1.3181693550201443,0.00010768442592220042,0.19009144795226054,0.3801828959045211
4,0.75,3.0,0.1225,0.7800529029588072,8.075031048371637e-6,0.11920723345392034,0.23841446690784068
4,1.0,2.0,0.1225,1.4189726207680713,1.2779799531747633e-5,0.20248493281966534,0.4049698656393307
4,1.0,3.0,0.1225,0.744126419969334,0.0015224977804074802,0.11452534828964431,0.22905069657928862
2,0.75,2.0,0.125,2.4725902762193384,1.8929770621340592e-5,0.5701556549819126,0.5701556549819126
2,0.75,3.0,0.125,2.448656263567189,0.0006643655625167457,0.5474449896987761,0.5474449896987761
2,0.75,3.0,0.125,2.497476602996232,0.00013304945338761174,0.5535999177928044,0.5535999177928044
2,1.0,2.0,0.125,2.9435197350247178,0.5049282178993556,0.6979638178115026,0.6979638178115026
2,1.0,3.0,0.125,3.1306600426867597,0.7145965755402868,0.7508125484097535,0.7508125484097535
4,0.75,2.0,0.125,1.1864096727342364,4.461183346579596e-5,0.17349598010032694,0.34699196020065387
4,1.0,2.0,0.125,1.083451388674128,2.9326525501449273e-6,0.16080487135639332,0.32160974271278664
2,0.75,2.0,0.1275,2.446537154972706,5.8330432775077086e-5,0.5667874054624934,0.5667874054624934
2,0.75,3.0,0.1275,2.430063559927917,0.0015917842958616292,0.5452557802913053,0.5452557802913053
2,1.0,2.0,0.1275,2.894395060598926,0.48303475957387865,0.6888140836379592,0.6888140836379592
2,1.0,3.0,0.1275,3.0690466884193452,0.7113322633420354,0.7426648562839026,0.7426648562839026
2,1.0,3.0,0.1275,3.1012449240248774,0.6835698000250157,0.7430039046369551,0.7430039046369551
4,0.75,2.0,0.1275,0.973989555482574,1.3846182257705617e-6,0.14692432533736285,0.2938486506747257
4,1.0,2.0,0.1275,0.975318132450463,0.0011818179633314994,0.14713567118751678,0.29427134237503355
2,0.75,2.0,0.13,2.395408194296054,1.663942616682651e-5,0.5603116494769084,0.5603116494769084
2,0.75,3.0,0.13,2.343694940116813,0.0007689435651265993,0.534125520732166,0.534125520732166
2,0.75,3.0,0.13,2.408615248815723,4.621177509386809e-5,0.5427196144820978,0.5427196144820978
2,1.0,2.0,0.13,2.8345850874598457,0.3941474384789279,0.6694495165664748,0.6694495165664748
2,1.0,3.0,0.13,3.019712950773313,0.6533304664018351,0.7286715066067274,0.7286715066067274
2,1.0,3.0,0.13,3.058548173779213,0.6609150577544924,0.735057824453657,0.735057824453657
4,0.75,2.0,0.13,0.8238290173916395,0.00028235079472361955,0.12772980706046372,0.25545961412092744
4,0.75,3.0,0.13,0.6321561987286032,2.4831043329849177e-6,0.10044777546706415,0.2008955509341283
4,1.0,2.0,0.13,0.8053251583064911,2.2638834483465732e-5,0.12528943669999823,0.25057887339999646
2,0.75,2.0,0.1325,2.3423987263383377,0.0005480422027720727,0.5531272285749914,0.5531272285749914
2,0.75,3.0,0.1325,2.3258964963136513,0.0006235233505202851,0.5315745607105892,0.5315745607105892
2,1.0,3.0,0.1325,3.010815919285216,0.6232992018287997,0.7235082775654122,0.7235082775654122
2,1.0,3.0,0.1325,2.9972463992135214,0.6496649633224714,0.7250857778154435,0.7250857778154435
4,0.75,2.0,0.1325,0.7301891214793597,8.69718289419544e-6,0.11521996914026002,0.23043993828052003
4,1.0,2.0,0.1325,0.7593041204236268,1.1857365151886021e-7,0.11905611771112912,0.23811223542225823
2,0.75,2.0,0.135,2.3109612456821225,2.0841514361056452e-5,0.5491396860304699,0.5491396860304699
2,0.75,3.0,0.135,2.263486592177067,3.018609214815998e-7,0.5235794871809725,0.5235794871809725
2,1.0,2.0,0.135,2.2902107008445913,0.000543568712004194,0.5460643139899353,0.5460643139899353
2,1.0,3.0,0.135,2.9655341775855764,0.6372631819598868,0.7196178701734234,0.7196178701734234
2,1.0,3.0,0.135,2.9897370295913297,0.6329397416458532,0.7223516193169992,0.7223516193169992
4,0.75,2.0,0.135,0.6728242979048495,3.801564027214459e-5,0.10762745410807406,0.21525490821614812
4,0.75,3.0,0.135,0.5745479520866413,5.675541356334066e-7,0.09264528725098647,0.18529057450197295
4,1.0,2.0,0.135,0.6555901340945247,0.00017753046747186435,0.10534329223908212,0.21068658447816424
4,1.0,3.0,0.135,0.5890078783340148,2.744319596183521e-6,0.09485263580303228,0.18970527160606457
2,0.75,2.0,0.1375,2.2539078740050003,2.274693327560353e-5,0.5413977825444528,0.5413977825444528
2,0.75,3.0,0.1375,2.2031384960687146,0.00025469958720037084,0.5150937590841527,0.5150937590841527
2,0.75,3.0,0.1375,2.224558166923087,2.1411432627198635e-5,0.5180066709926985,0.5180066709926985
2,1.0,2.0,0.1375,2.2600454037068833,0.00020107528038517663,0.5421429594653757,0.5421429594653757
2,1.0,3.0,0.1375,2.9229428579982963,0.6223368519567567,0.7118040039451579,0.7118040039451579
4,1.0,2.0,0.1375,0.6163777032170484,0.0002721372970231588,0.09994221519750732,0.19988443039501463
2,0.75,2.0,0.14,2.231627540430735,0.000478578825499554,0.5381815845786201,0.5381815845786201
2,0.75,3.0,0.14,2.1090598018762785,0.0001804896664970424,0.5021378661356444,0.5021378661356444
2,0.75,3.0,0.14,2.1697185751929844,0.0012868170170479984,0.5105444589239757,0.5105444589239757
2,1.0,2.0,0.14,2.1982064644969124,0.0028854752013856345,0.5337441662822608,0.5337441662822608
2,1.0,3.0,0.14,2.880408122075512,0.5783988208094726,0.6992924763563279,0.6992924763563279
2,1.0,3.0,0.14,2.9068702463648646,0.5873783761209219,0.7047805113296701,0.7047805113296701
4,0.75,2.0,0.14,0.5918540978532342,9.005632717568985e-5,0.0963480880260848,0.1926961760521696
4,1.0,2.0,0.14,0.6095266162559821,0.00026918441899256406,0.09873127500271986,0.19746255000543972
4,1.0,3.0,0.14,0.5542992907586892,0.0007402566607778118,0.0899212063101416,0.1798424126202832
2,0.75,2.0,0.1425,2.1797768507029285,4.292925191898602e-6,0.5308611591978621,0.5308611591978621
2,0.75,3.0,0.1425,2.11402537108574,8.874501805159073e-6,0.5028516163436934,0.5028516163436934
2,1.0,2.0,0.1425,2.203742862280924,5.755402136062841e-7,0.5339007458481739,0.5339007458481739
2,1.0,3.0,0.1425,2.865249419190061,0.5784999411000074,0.6975190858462956,0.6975190858462956
4,0.75,2.0,0.1425,0.5683418805856889,0.00028938240338698097,0.0933387513018304,0.1866775026036608
4,0.75,3.0,0.1425,0.5129336003491514,2.277538994858056e-5,0.0840733337469466,0.1681466674938932
4,1.0,2.0,0.1425,0.5623161704319282,4.091227366430477e-7,0.09224455480470813,0.18448910960941625
2,0.75,2.0,0.145,2.134031670326692,1.618233754556329e-6,0.5239457020085808,0.5239457020085808
2,0.75,3.0,0.145,2.094369924200469,0.000189662036073922,0.49991661201186316,0.49991661201186316
2,1.0,3.0,0.145,2.8152987926736572,0.5842618799033983,0.6913896192323373,0.6913896192323373
4,0.75,2.0,0.145,0.5215624651796501,1.3089914724635305e-5,0.08654475881933335,0.1730895176386667
4,0.75,3.0,0.145,0.48723100555773724,0.00027164766467665846,0.08059922222857421,0.16119844445714843
4,1.0,2.0,0.145,0.5109463584633656,0.00019119538171242124,0.08472997390217196,0.16945994780434392
2,0.75,2.0,0.1475,2.1336778972526704,0.00020266564258814067,0.5241392465048217,0.5241392465048217
2,0.75,3.0,0.1475,2.05886865152195,0.00012063276699543866,0.4949557426529399,0.4949557426529399
2,1.0,2.0,0.1475,2.114314100180778,0.00015598063908336965,0.5211036590471262,0.5211036590471262
2,1.0,3.0,0.1475,2.7769439156353406,0.5442281463287514,0.6796536421148951,0.6796536421148951
4,0.75,2.0,0.1475,0.4951131788631635,6.91287953736973e-5,0.08242901610391834,0.16485803220783668
4,0.75,3.0,0.1475,0.4512737895212187,3.57618065333487e-5,0.07521625073030004,0.15043250146060008
4,1.0,3.0,0.1475,0.4461775868129082,0.000673343246934135,0.07434733348257486,0.1486946669651497
2,0.75,2.0,0.15,2.1387507424181735,0.000260268997924945,0.5246545772683523,0.5246545772683523
2,0.75,3.0,0.15,1.9485474277319113,9.301846878119047e-5,0.4784353429394346,0.4784353429394346
2,1.0,2.0,0.15,2.1048211289893817,8.046757644348842e-6,0.5201776611098137,0.5201776611098137
2,1.0,3.0,0.15,1.9375554158887804,0.00039045592542945003,0.47755826502355003,0.47755826502355003
4,0.75,2.0,0.15,0.46658222162441443,0.00021413009474255607,0.07811120457215492,0.15622240914430985
4,0.75,3.0,0.15,0.45894459104125807,2.271582446405563e-5,0.07640479352260558,0.15280958704521116
4,1.0,2.0,0.15,0.4670761529299703,1.0092026771578917e-5,0.07851218912928133,0.15702437825856266
2,0.75,3.0,0.1525,1.855664920046361,3.271808786239348e-5,0.46468275841344187,0.46468275841344187
2,1.0,2.0,0.1525,1.9794572341089267,0.00012823806396703244,0.5007358747427779,0.5007358747427779
2,1.0,3.0,0.1525,1.8556852792936755,9.512764499886245e-6,0.4644360870915096,0.4644360870915096
4,0.75,2.0,0.1525,0.4558699684687434,1.5029770317017887e-5,0.07685602871194026,0.15371205742388053
4,0.75,3.0,0.1525,0.44774540729705586,0.00012190112208287529,0.07466458214380622,0.14932916428761245
4,1.0,2.0,0.1525,0.45085730084308234,0.00010623443537615425,0.07588192242746727,0.15176384485493455
4,1.0,3.0,0.1525,0.43744918566102076,1.7089552698942184e-5,0.07345494894461631,0.14690989788923262
2,0.75,3.0,0.155,1.8797055538625402,2.391447003089506e-6,0.468166932867102,0.468166932867102
2,1.0,2.0,0.155,2.0128684736297244,0.00038247330532170133,0.5059632580190295,0.5059632580190295
2,1.0,3.0,0.155,1.8462635470844226,3.701725431074915e-5,0.4634016461260878,0.4634016461260878
4,0.75,2.0,0.155,0.4259494873441366,0.00024058486763959254,0.0720242665283556,0.1440485330567112
4,1.0,2.0,0.155,0.43750676924541376,6.248715239721995e-5,0.07381042984632237,0.14762085969264474
4,1.0,3.0,0.155,0.4021070250546539,8.70692760415411e-6,0.0677021171880832,0.1354042343761664
2,0.75,3.0,0.1575,1.8235147087886334,0.00018096900875515755,0.45934224552934205,0.45934224552934205
2,1.0,2.0,0.1575,1.9147711874900746,0.0005545036180521612,0.4907337601138266,0.4907337601138266
2,1.0,3.0,0.1575,1.7926397472677924,1.4735693475111987e-5,0.45461752598502814,0.45461752598502814
4,0.75,2.0,0.1575,0.37062840824134896,3.3484034567444467e-7,0.06348295644249215,0.1269659128849843
4,0.75,3.0,0.1575,0.36661158358732937,1.8142139375880124e-5,0.06236844573443973,0.12473689146887947
4,1.0,2.0,0.1575,0.40223002628264537,1.3357727255597784e-5,0.06846251965103242,0.13692503930206484
4,1.0,3.0,0.1575,0.3919628768089184,3.578764002158005e-5,0.066367291326969,0.132734582653938
2,0.75,2.0,0.16,1.8769679753382835,0.00010918626155053421,0.48473238502388527,0.48473238502388527
2,0.75,3.0,0.16,1.740728787508559,9.690399500344704e-5,0.44631767297243874,0.44631767297243874
2,1.0,2.0,0.16,1.9322033451890512,0.00018957652692110888,0.49408354206943467,0.49408354206943467
2,1.0,3.0,0.16,1.7898913321457377,5.708280766080287e-6,0.453830729308158,0.453830729308158
4,0.75,2.0,0.16,0.3615212950560616,1.727896652117861e-5,0.06196938466564786,0.12393876933129572
4,1.0,2.0,0.16,0.3495792042098412,1.5362919874767174e-5,0.06004960503991262,0.12009921007982524
4,1.0,3.0,0.16,0.3435438270801382,1.089503708586356e-7,0.058508984372766734,0.11701796874553347
2,0.75,2.0,0.1625,1.8475730209946357,4.148948771570962e-5,0.4800490403469709,0.4800490403469709
2,0.75,3.0,0.1625,1.709881393827302,3.400345355575562e-5,0.4416195684772107,0.4416195684772107
2,1.0,2.0,0.1625,1.9017457346036628,0.00039376636046496033,0.48887997034346525,0.48887997034346525
2,1.0,3.0,0.1625,1.7001589779388433,0.0006913116974600715,0.43943769329976007,0.43943769329976007
4,0.75,2.0,0.1625,0.3543586557450641,1.2558112745830784e-6,0.060736143011872544,0.12147228602374509
4,0.75,3.0,0.1625,0.33773205352588237,0.00016691602144376639,0.05769833392362818,0.11539666784725636
4,1.0,2.0,0.1625,0.35319197418341153,0.0002517074617935875,0.06052996654559683,0.12105993309119366
4,1.0,3.0,0.1625,0.30394485571618696,2.7563976457352494e-6,0.05227440979883782,0.10454881959767565
2,0.75,2.0,0.165,1.8650216016514254,0.0006461579621856932,0.4826487740987275,0.4826487740987275
2,0.75,3.0,0.165,1.6721884032291796,1.3034161596314952e-5,0.4353380692925893,0.4353380692925893
2,1.0,2.0,0.165,1.8554693675119314,0.0001643495696585171,0.48089827371743293,0.48089827371743293
2,1.0,3.0,0.165,1.6287263106238783,0.002186341691094902,0.42821567452381876,0.42821567452381876
4,0.75,2.0,0.165,0.3241499481763115,1.1783435152310832e-7,0.055862137566464264,0.11172427513292853
4,0.75,3.0,0.165,0.307801975352366,1.486167945948398e-5,0.05267495901911507,0.10534991803823014
4,1.0,2.0,0.165,0.3566269788155545,4.380357666269336e-6,0.06122653565778063,0.12245307131556125
4,1.0,3.0,0.165,0.2941503684796684,3.468491481730198e-5,0.050408248659020445,0.10081649731804089
2,0.75,2.0,0.1675,1.7572303930391138,5.027536072908097e-5,0.4644705030818218,0.4644705030818218
2,0.75,3.0,0.1675,1.5724489601066587,6.875159803532651e-5,0.4187073122215625,0.4187073122215625
2,1.0,2.0,0.1675,1.7990979488178531,0.0002792841258921448,0.4718918207945441,0.4718918207945441
2,1.0,3.0,0.1675,1.6307915882785087,3.1131029485036304e-5,0.4287843009187945,0.4287843009187945
4,0.75,2.0,0.1675,0.3501639306649328,7.541646755449588e-5,0.060245087729654555,0.12049017545930911
4,0.75,3.0,0.1675,0.31662480862805514,6.461156047288567e-6,0.05422929757110335,0.1084585951422067
4,1.0,2.0,0.1675,0.3254519644268149,9.636378325349827e-6,0.05611149022603128,0.11222298045206255
2,0.75,3.0,0.17,1.576752580942271,0.0001381271089543999,0.41944158444559737,0.41944158444559737
2,1.0,2.0,0.17,1.729294817683147,4.702029529489312e-5,0.46008225106230843,0.46008225106230843
2,1.0,3.0,0.17,1.5123709558499798,0.00018866172200381618,0.40866648714644066,0.40866648714644066
4,0.75,2.0,0.17,0.29392595509336106,6.45428871027301e-5,0.050926715844516274,0.10185343168903255
4,0.75,3.0,0.17,0.2869668678562179,0.00019915806663810888,0.04935696024773976,0.09871392049547952
2,0.75,2.0,0.1725,1.7351394039190504,9.016232557190708e-5,0.46108779016144064,0.46108779016144064
2,0.75,3.0,0.1725,1.481559068206192,3.153257955141128e-5,0.4029151273413595,0.4029151273413595
2,1.0,2.0,0.1725,1.6892847154604023,0.0004394541915171246,0.45270477917764873,0.45270477917764873
2,1.0,3.0,0.1725,1.4958921321649452,5.944970730145279e-6,0.40568810087413093,0.40568810087413093
4,0.75,3.0,0.1725,0.2637766364905779,2.7810078026154667e-6,0.04529157908338674,0.09058315816677348
4,1.0,2.0,0.1725,0.28320250172840283,8.153505427228346e-5,0.04878900188244028,0.09757800376488056
4,1.0,3.0,0.1725,0.28040896367295254,7.936348702786759e-5,0.0480480657173406,0.0960961314346812
2,0.75,3.0,0.175,1.4544420034276313,3.7635366027934424e-5,0.3983395014628824,0.3983395014628824
2,1.0,2.0,0.175,1.651288268881769,4.5131725221588104e-5,0.446436387182818,0.446436387182818
2,1.0,3.0,0.175,1.4884015536511945,3.58035485911533e-6,0.4043602500069737,0.4043602500069737
4,0.75,2.0,0.175,0.2589906289240943,1.911426697512259e-5,0.04487613219255685,0.0897522643851137
4,1.0,2.0,0.175,0.28241167770141246,1.32127539252136e-7,0.04876328832630266,0.09752657665260532
4,1.0,3.0,0.175,0.27807524324828026,5.1098886682018286e-5,0.047803164607408695,0.09560632921481739
2,0.75,2.0,0.1775,1.6344761986785765,3.017014170346175e-7,0.44366072496372894,0.44366072496372894
2,0.75,3.0,0.1775,1.395227535870084,4.587511816904293e-5,0.38817786178306507,0.38817786178306507
